comment_count,content,forward_count,id,keyword,like_count,posted_at,url,user
,中国股市操盘天才首次曝光的庄家出货整个过程 没人知道$国投资本 sh600061$ $五矿发展 sh600058$ $古越龙山 sh600059$ $海信电器 sh600060$ 江雅凡分析的秒拍视频 ​​​,,GCOxkCaVF,600061,0,2018年10月07日 15:22,https://weibo.cn/comment/GCOxkCaVF?uid=5240737723&rl=1,江雅凡分析
,中国股市一位顶级交易员的投资感悟：换手率高意味着什么？看懂少走十年路#古越龙山 sh600059[股票]# #海信电器 sh600060[股票]# #国投资本 sh600061[股票]# 王鹏分析的秒拍视频 ​​​,,GCO68ivmb,600061,0,2018年10月07日 14:15,https://weibo.cn/comment/GCO68ivmb?uid=3859883224&rl=1,王鹏分析
,“指标之王”——MACD，目前最好用的指标，学会的人都赚翻了！ $古越龙山 sh600059$ $五矿发展 sh600058$ $海信电器 sh600060$ $国投资本 sh600061$ 丽友分析的秒拍视频 ​​​,,GCQn8EfYG,600061,0,2018年10月07日 20:02,https://weibo.cn/comment/GCQn8EfYG?uid=5972119921&rl=1,丽友分析
,"老教授说破股市""MACD选股""口诀,庄家听后跪求删帖,永久珍藏 $三德科技 sz300515$ $国投资本 sh600061$ $天目湖 sh603136$ $步长制药 sh603858$  罗琪莲艾倌的秒拍视频 ​​​",,GCJIleGYO,600061,0,2018年10月07日 03:05,https://weibo.cn/comment/GCJIleGYO?uid=3917797518&rl=1,罗琪莲艾倌
,股市怪才吐露：指标都是马后炮，周线选股法是股市唯一50%获利法 $中航电子 sh600372$ $国投资本 sh600061$ $福达合金 sh603045$ $姚记扑克 sz002605$  Sweet_腻腻蔓志慧的秒拍视频 ​​​,,GCKyOiuLB,600061,0,2018年10月07日 05:15,https://weibo.cn/comment/GCKyOiuLB?uid=5256417265&rl=1,Sweet_腻腻蔓志慧
,医疗软件新龙头严重被低估，业绩暴增884%，或持续暴涨冲击龙虎榜 $口子窖 sh603589$ $中国太保 sh601601$ $国投资本 sh600061$ $山东华鹏 sh603021$  Sweet_腻腻蔓志慧的秒拍视频 ​​​,,GCWUo3YIK,600061,0,2018年10月08日 12:41,https://weibo.cn/comment/GCWUo3YIK?uid=5256417265&rl=1,Sweet_腻腻蔓志慧
,一位退役操盘手良心赠言：一旦遇见“5类线”，大胆抄底，股价有望翻倍$国投资本 sh600061$ $五矿发展 sh600058$ $古越龙山 sh600059$ $海信电器 sh600060$ 江雅凡分析的秒拍视频 ​​​,,GCNL0ou3Z,600061,0,2018年10月07日 13:23,https://weibo.cn/comment/GCNL0ou3Z?uid=5240737723&rl=1,江雅凡分析
,中国股市散户炒股亏了不用怕，掌握这篇的炒股技巧轻松化解#古越龙山 sh600059[股票]# #海信电器 sh600060[股票]# #国投资本 sh600061[股票]# 晓军财经的秒拍视频 ​​​,,GCPmofKmN,600061,0,2018年10月07日 17:28,https://weibo.cn/comment/GCPmofKmN?uid=5264674455&rl=1,晓军财经
,草根股神分享“均线”追涨技巧，简单实用，必能抓龙头股一夜致富 $华英农业 sz002321$ $国投资本 sh600061$ $大北农 sz002385$ $中兵红箭 sz000519$  罗琪莲艾倌的秒拍视频 ​​​,,GCXdK5EuH,600061,0,2018年10月08日 13:29,https://weibo.cn/comment/GCXdK5EuH?uid=3917797518&rl=1,罗琪莲艾倌
,新股最佳申购上午下午时间点分解，中签率提高120%，值得珍藏 $美盈森 sz002303$ $继峰股份 sh603997$ $国投资本 sh600061$ $洲际油气 sh600759$  yc_duan启的秒拍视频 ​​​,,GD5ALsvez,600061,0,2018年10月09日 10:47,https://weibo.cn/comment/GD5ALsvez?uid=6068663808&rl=1,yc_duan启
64,最新最正宗雄安概念股八大金刚花荣  发布【最新最正宗雄安概念股八大金刚】1、同济科技600846（唯一入围12家设计，但股价略高）；2、国投安信600061（雄安分公司获批，降准利好金融）；3岳阳纸业600963（唯一央企园林，兼造纸）；4、凯迪生态000939（雄安设立办事处）；5、达实智能002421（分公司获批）；6、棱钢股份600231（雄安设立办事处，短线股价高）；7、渤海股份000605（水利工程，走势弱）；8、太极实业（走势偏弱）。最新最正宗雄安概念股八大金刚.jpg,267,FpjRT97FC,600061,202,2017-10-07 22:39:50,https://weibo.cn/comment/FpjRT97FC?uid=5198672477&rl=1,水晶球财经网
,九月交易记录3日 600619海立股份获利2%出局，6日 002621三垒股份止损-5%出局，13日 002585双星新材获利5%出局，14日 002321华英农业获利2%出局，19日 002554惠博普获利7%出局，30日 300150世纪瑞尔微浮亏持有，002321华英农业浮盈2%持有，600066宇通客车浮盈2%持有。需再接再厉，十月是喝汤的行情。 http://weibo.com/u/6336447216,,GCVvvymNn,600066,0,2018年10月08日 09:07,https://weibo.cn/comment/GCVvvymNn?uid=6336447216&rl=1,股市战争6336447216
,A股唯一“不骗人”的MACD顺口溜，熟读3句不再被洗出局！ $联得装备 sz300545$ $*ST佳电 sz000922$ $宇通客车 sh600066$ $特发信息 sz000070$  易居悦悦北纨淑的秒拍视频 ​​​,,GCYcslIs0,600066,0,2018年10月08日 15:58,https://weibo.cn/comment/GCYcslIs0?uid=5973464240&rl=1,易居悦悦北纨淑
,石墨烯第一龙头股横空出世，神秘巨资疯狂抢筹，碾压京东方A $凯莱英 sz002821$ $杭电股份 sh603618$ $*ST柳化 sh600423$ $宇通客车 sh600066$  玛丽sophie饭的秒拍视频 ​​​,,GCSRgmllI,600066,0,2018年10月08日 02:22,https://weibo.cn/comment/GCSRgmllI?uid=6383618601&rl=1,玛丽sophie饭
,(603703)盛洋科技(603023)威帝股份(603976)正川股份(600783)鲁信创投  $菲利华 sz300395$ $南华生物 sz000504$ $宇通客车 sh600066$ 财经妖王的秒拍视频 ​​​,,GCO828hMo,600066,0,2018年10月07日 14:20,https://weibo.cn/comment/GCO828hMo?uid=6583834181&rl=1,财经妖王
,石墨烯第一龙头股横空出世，神秘巨资疯狂抢筹，碾压京东方A $东华能源 sz002221$ $长电科技 sh600584$ $完美世界 sz002624$ $宇通客车 sh600066$  yokki阳superman的秒拍视频 ​​​,,GD38UeQfd,600066,0,2018年10月09日 04:33,https://weibo.cn/comment/GD38UeQfd?uid=6390081063&rl=1,yokki阳superman
,"3种解套技巧教你快速解套, 远离卖涨买跌 $华润双鹤 sh600062$ $皖维高新 sh600063$ $南京高科 sh600064$  $宇通客车 sh600066$ 丽友分析的秒拍视频 ​​​",,GCQn6jZSm,600066,0,2018年10月07日 20:02,https://weibo.cn/comment/GCQn6jZSm?uid=5972119921&rl=1,丽友分析
,"3种解套技巧教你快速解套, 远离卖涨买跌 $华润双鹤 sh600062$ $皖维高新 sh600063$ $南京高科 sh600064$  $宇通客车 sh600066$ 丽友分析的秒拍视频 ​​​",,GCPy56xwT,600066,0,2018年10月07日 17:57,https://weibo.cn/comment/GCPy56xwT?uid=5972119921&rl=1,丽友分析
,A股唯一“不骗人”的MACD顺口溜，熟读3句不再被洗出局！ $迪威迅 sz300167$ $特尔佳 sz002213$ $日上集团 sz002593$ $宇通客车 sh600066$  Sweet_腻腻蔓志慧的秒拍视频 ​​​,,GCRaRhcMG,600066,0,2018年10月07日 22:05,https://weibo.cn/comment/GCRaRhcMG?uid=5256417265&rl=1,Sweet_腻腻蔓志慧
,股票一旦出现“线上阴线”试盘形态，必是大牛股，成功率百分百 $大众交通 sh600611$ $赢合科技 sz300457$ $宇通客车 sh600066$ $大西洋 sh600558$  carbo谢长留惜的秒拍视频 ​​​,,GD4kEC61U,600066,0,2018年10月09日 07:35,https://weibo.cn/comment/GD4kEC61U?uid=6059330822&rl=1,carbo谢长留惜
,"$宇通客车(SH600066)$ 9月份销售客车5,906辆，下降16%，1-9月累计下降4%。评：从社会发展角度看，也许客车的总体使用量即将达到顶点，高铁和飞机的替代效益不可小视。 ​​​",,GD52MicVH,600066,5,2018年10月09日 09:24,https://weibo.cn/comment/GD52MicVH?uid=1320153481&rl=1,牛春宝
6,八月报告第四发！$宇通客车 sh600066$ 的乐与怒，爱与愁，情与怨，情人节，单身狗，额……跑题了……那，第四发来了，大叔做个双重福利，除了报告送上，一会出个转发抽奖，抽一位与大叔单独谈情说爱[色]额……又跑题了……是单独免费咨询半小时啦！[偷乐] 八月报告第四击 宇通客车的乐与怒 ​​​,163,E2KmS7AJS,600066,42,2016-08-09 13:06:19,https://weibo.cn/comment/E2KmS7AJS?uid=5832916467&rl=1,大叔谈星股
,发布了头条文章：《预示大跌的K线组合，散户可以多看几遍》 #盈峰环境 sz000967[股票]# #葛洲坝 sh600068[股票]# #宋城演艺 sz300144[股票]#  预示大跌的K线组合，散户可以多看几遍 ​​​,,GD4UFEGzZ,600068,0,2018年10月09日 09:04,https://weibo.cn/comment/GD4UFEGzZ?uid=6178260375&rl=1,彭曲评股
,一位短线天才的抄底秘诀，逢抄就涨，一招盈利至今$沪电股份 sz002463$$中国银行 sh601988$$上海电力 sh600021$$葛洲坝sh600068$ 江雅凡分析的秒拍视频 ​​​,,GCYnJtH3V,600068,0,2018年10月08日 16:26,https://weibo.cn/comment/GCYnJtH3V?uid=5240737723&rl=1,江雅凡分析
,一名20年操盘手总结出解套战法，深套也能扭亏为盈$中国银行 sh601988$$上海电力 sh600021$$葛洲坝sh600068$$国电电力 sh600795$$浦发银行 sh600000$ 江雅凡分析的秒拍视频 ​​​,,GCYzHbJ3h,600068,0,2018年10月08日 16:55,https://weibo.cn/comment/GCYzHbJ3h?uid=5240737723&rl=1,江雅凡分析
,发布了头条文章：《手把手教你看懂筹码分布和计算原理》 #银河生物 sz000806[股票]# #九鼎投资 sh600053[股票]# #葛洲坝 sh600068[股票]#  手把手教你看懂筹码分布和计算原理 ​​​,,GD4UAoy7s,600068,0,2018年10月09日 09:03,https://weibo.cn/comment/GD4UAoy7s?uid=6178260375&rl=1,彭曲评股
,中国股市MACD第一人将选股能力发挥至极致，零失误挑战神话，值得珍藏#上海电力 sh600021[股票]# #葛洲坝 sh600068[股票]# #国电电力 sh600795[股票]# 智超财经的秒拍视频 ​​​,,GCYJ5xp4B,600068,0,2018年10月08日 17:19,https://weibo.cn/comment/GCYJ5xp4B?uid=5524088589&rl=1,智超财经
,深圳一女博士扬言：28年坚持“七不买”口诀，盈利至今，建议收藏 $养元饮品 sh603156$ $苏大维格 sz300331$ $百利科技 sh603959$ $葛洲坝 sh600068$  大女人邹淑文sweet的秒拍视频 ​​​,,GD3f07HvZ,600068,0,2018年10月09日 04:48,https://weibo.cn/comment/GD3f07HvZ?uid=6390072879&rl=1,大女人邹淑文sweet
,一招“老鸭头”形态教你一眼选对股票！ #上海电力 sh600021[股票]# #葛洲坝 sh600068[股票]# #国电电力 sh600795[股票]# 宜甲甲的秒拍视频 ​​​,,GCY2CqXD3,600068,0,2018年10月08日 15:34,https://weibo.cn/comment/GCY2CqXD3?uid=3972308486&rl=1,宜甲甲
,"退役股神透露:“月线选股技巧”,只要掌握,股市如提款 #上海电力 sh600021[股票]# #葛洲坝 sh600068[股票]# #国电电力 sh600795[股票]# 宜甲甲的秒拍视频 ​​​",,GCYF5FHa1,600068,0,2018年10月08日 17:09,https://weibo.cn/comment/GCYF5FHa1?uid=3972308486&rl=1,宜甲甲
,如此买进 如此卖出 连庄家都察觉不出你的动向！$葛洲坝 sh600068$$国电电力 sh600795$$浦发银行 sh600000$ 江雅凡分析的秒拍视频 ​​​,,GCYin3wmu,600068,0,2018年10月08日 16:13,https://weibo.cn/comment/GCYin3wmu?uid=5240737723&rl=1,江雅凡分析
139,#沃实看盘嘚嘚# 卒子过河慢慢拱 长微博:卒子过河慢慢拱 #沃实看盘嘚嘚##微博股票长文##微博股票#$上证指数 sh000001$$三峡水利 sh600116$$安徽水利 sh600502$$葛洲坝 sh600068$$东材科技 sh601208$ ​​​,57,DDoyKgEMH,600068,342,2016-07-05 14:52:04,https://weibo.cn/comment/DDoyKgEMH?uid=1776959490&rl=1,沃实
,A股最强战法之——单阳不破，涨了还能再涨，赚翻天#合盛硅业 sh603260[股票]# #世荣兆业 sz002016[股票]# #同仁堂 sh600085[股票]# 宇默文论股的秒拍视频 ​​​,,GCOznoBzp,600085,0,2018年10月07日 15:27,https://weibo.cn/comment/GCOznoBzp?uid=5460179958&rl=1,宇默文论股
,中国股市炒股口诀：只做龙回头股票，赚得盆满钵满！原来另有窍门$合盛硅业 sh603260$ $世荣兆业 sz002016$ $同仁堂 sh600085$ $鲁西化工 sz000830$ $华帝股份 sz002035$ 江雅凡分析的秒拍视频 ​​​,,GCOkKwO16,600085,0,2018年10月07日 14:51,https://weibo.cn/comment/GCOkKwO16?uid=5240737723&rl=1,江雅凡分析
,大参林 诺邦股份 浙江仙通 电魂网络！ #同仁堂 sh600085[股票]#  #中视传媒 sh600088[股票]#  #特变电工 sh600089[股票]# 许楚沛分析的秒拍视频 ​​​,,GCY5LcZqF,600085,0,2018年10月08日 15:42,https://weibo.cn/comment/GCY5LcZqF?uid=5885024322&rl=1,许楚沛分析
,一位炒股大赛冠军的赠言：看懂这些逢买必涨，看完别瞎买了 $同仁堂 sh600085$ $中葡股份 sh600084$ $东方金钰 sh600086$ $特变电工 sh600089$ 丽友分析的秒拍视频 ​​​,,GCPxGfFtz,600085,0,2018年10月07日 17:56,https://weibo.cn/comment/GCPxGfFtz?uid=5972119921&rl=1,丽友分析
,医药+5G独角兽横空出世，业绩巨增458%，碾压紫光国芯 $名臣健康 sz002919$ $麦达数字 sz002137$ $同仁堂 sh600085$ $广西广电 sh600936$  yokki阳superman的秒拍视频 ​​​,,GCTwph4EI,600085,0,2018年10月08日 04:04,https://weibo.cn/comment/GCTwph4EI?uid=6390081063&rl=1,yokki阳superman
,中国股市老股民暴露了神奇指标MACD的秘诀 再忙也值得一看！$东方金钰 sh600086$ $博信股份 sh600083$ $中葡股份 sh600084$ $XD同仁堂 sh600085$ 江雅凡分析的秒拍视频 ​​​,,GCOw9m2Pv,600085,0,2018年10月07日 15:19,https://weibo.cn/comment/GCOw9m2Pv?uid=5240737723&rl=1,江雅凡分析
,周末一重磅大利好再降，下周A股走势已板上钉钉！#合盛硅业 sh603260[股票]# #世荣兆业 sz002016[股票]# #同仁堂 sh600085[股票]# 小伟实盘的秒拍视频 ​​​,,GCUzL7ffg,600085,0,2018年10月08日 06:45,https://weibo.cn/comment/GCUzL7ffg?uid=5675115034&rl=1,小伟实盘
,5分钟知晓MACD底背离+ W何时买何时卖？一旦掌握即可稳抓反弹！#合盛硅业 sh603260[股票]# #世荣兆业 sz002016[股票]# #同仁堂 sh600085[股票]# 宇默文评股的秒拍视频 ​​​,,GCX9XqASe,600085,0,2018年10月08日 13:19,https://weibo.cn/comment/GCX9XqASe?uid=6364562199&rl=1,宇默文评股
,广州酒家 科林电气 台华新材 永吉股份！ #同仁堂 sh600085[股票]#  #中视传媒 sh600088[股票]#  #特变电工 sh600089[股票]# 许楚沛分析的秒拍视频 ​​​,,GD5xHddb3,600085,0,2018年10月09日 10:39,https://weibo.cn/comment/GD5xHddb3?uid=5885024322&rl=1,许楚沛分析
,上海一女博士说破股市：内盘外盘口诀，背熟6句，可实现百万梦想 $桐昆股份 sh601233$ $长信科技 sz300088$ $同仁堂 sh600085$ $山东路桥 sz000498$  罗琪莲艾倌的秒拍视频 ​​​,,GD4B9jLs8,600085,0,2018年10月09日 08:15,https://weibo.cn/comment/GD4B9jLs8?uid=3917797518&rl=1,罗琪莲艾倌
,liufeng5566通信第一龙头，机构底部重资抢筹，将接力京东方A领涨双11#东方航空 sh600115[股票]# #特变电工 sh600089[股票]# #中视传媒 sh600088[股票]# 空 楚骏看盘的秒拍视频 ​​​,,GCXeX6Klu,600089,0,2018年10月08日 13:32,https://weibo.cn/comment/GCXeX6Klu?uid=5879122446&rl=1,国顶铜国
,股市唯一300%获利指标“20日均线”曝光，句句真理，建议散户收藏 $舒泰神 sz300204$ $高澜股份 sz300499$ $上海凤凰 sh600679$ $特变电工 sh600089$  于辰枫的秒拍视频 ​​​,,GCWjBtMzw,600089,0,2018年10月08日 11:10,https://weibo.cn/comment/GCWjBtMzw?uid=6064354740&rl=1,于辰枫
,资深牛散从万卷股票书中总结的波段操作技巧，深知股市 $特变电工 sh600089$ $迎驾贡酒 sh603198$ $思美传媒 sz002712$ $雷科防务 sz002413$  安妮加菲猫蕊蕊的秒拍视频 ​​​,,GD4l7gvUY,600089,0,2018年10月09日 07:36,https://weibo.cn/comment/GD4l7gvUY?uid=6226947461&rl=1,安妮加菲猫蕊蕊
,股市唯一不败的黄金组合：MACD+CCI+KDJ，看懂了，你就是股市高手 $特变电工 sh600089$ $天壕环境 sz300332$ $深天地A sz000023$ $巨轮智能 sz002031$  安妮加菲猫蕊蕊的秒拍视频 ​​​,,GD0oPhpvl,600089,0,2018年10月08日 21:34,https://weibo.cn/comment/GD0oPhpvl?uid=6226947461&rl=1,安妮加菲猫蕊蕊
,广州浪奇 岭南控股 红太阳 美的电器！ #同仁堂 sh600085[股票]#  #中视传媒 sh600088[股票]#  #特变电工 sh600089[股票]# 许楚沛分析的秒拍视频 ​​​,,GCPtFrpva,600089,0,2018年10月07日 17:46,https://weibo.cn/comment/GCPtFrpva?uid=5885024322&rl=1,许楚沛分析
1,发布了头条文章：《20年老股民独用MACD技术指标叱咤股坛，散户看了直喊过瘾？》 #东方金钰 sh600086[股票]##中视传媒 sh600088[股票]# #特变电工 sh600089[股票]# #天坛生物 sh600161[股票]#  20年老股民独用MACD技术指标叱咤股坛，散户看了直喊过瘾？ ​​​,,GD5L1lsnl,600089,0,2018年10月09日 11:12,https://weibo.cn/comment/GD5L1lsnl?uid=3984159027&rl=1,古寒泽分析
,中国股市短线高手总结：短线选股绝招，招招致命、值得你牢记！#特变电工 sh600089[股票]# #同济堂 sh600090[股票]# #大名城 sh600094[股票]# 晓军财经的秒拍视频 ​​​,,GCPnwyz0o,600089,0,2018年10月07日 17:31,https://weibo.cn/comment/GCPnwyz0o?uid=5264674455&rl=1,晓军财经
,"一个小时的时间用户持有的600100【同方股份】收益多盈利14000+,这样的收益您满意吗？机会是靠主动去抓的，不是靠等的，今天的损失源于你昨日的盲目，明天的收益取决于今天的选择！还没开户入金的联系我把握下跌的行情！！ ​​​",,GCXNueGwv,600100,0,2018年10月08日 14:57,https://weibo.cn/comment/GCXNueGwv?uid=5960941964&rl=1,白杨评股
,中国股市老股民炒股多年从未被套 称操盘只看MACD震惊庄家$同方股份 sh600100$ $开创国际 sh600097$ $广州发展 sh600098$ $林海股份 sh600099$ 江雅凡分析的秒拍视频 ​​​,,GCOuf8qhK,600100,0,2018年10月07日 15:14,https://weibo.cn/comment/GCOuf8qhK?uid=5240737723&rl=1,江雅凡分析
,节后开门红，早盘提示老用户朋友买入600100【同方股份】小盈利12000，节后大盘大跌将近100个点，开通股票T+0账户买卖空单赚钱是现在最正确的选择之一，机会是留给有准备的人的，犹豫只会让你错过更多的赚钱机会，下午牛股建仓预计收益在7个点之上是否要跟上操作呢？ ​​​,,GCXl9BaWQ,600100,0,2018年10月08日 13:47,https://weibo.cn/comment/GCXl9BaWQ?uid=3763783563&rl=1,狙击-万阳
,节后开门红，早盘提示老用户朋友买入600100【同方股份】小盈利12000，节后大盘大跌将近100个点，开通股票T+0账户买卖空单赚钱是现在最正确的选择之一，机会是留给有准备的人的，犹豫只会让你错过更多的赚钱机会，下午牛股建仓预计收益在7个点之上是否要跟上操作呢？ ​​​,,GCXlcvHTU,600100,0,2018年10月08日 13:47,https://weibo.cn/comment/GCXlcvHTU?uid=5960941964&rl=1,白杨评股
,"一个小时的时间用户持有的600100【同方股份】收益多盈利14000+,这样的收益您满意吗？机会是靠主动去抓的，不是靠等的，今天的损失源于你昨日的盲目，明天的收益取决于今天的选择！还没开户入金的联系我把握下跌的行情！！ ​​​",,GCXNv8ZhX,600100,0,2018年10月08日 14:57,https://weibo.cn/comment/GCXNv8ZhX?uid=3763783563&rl=1,狙击-万阳
,一位资深操盘手的讲述：庄家洗盘的固定规律，值得读十遍  $同方股份 sh600100$ $大同煤业 sh601001$ $科达洁能 sh600499$ $锡业股份 sz000960$ 蒋涛分析的秒拍视频 ​​​,,GCNYhC47o,600100,0,2018年10月07日 13:56,https://weibo.cn/comment/GCNYhC47o?uid=6352616908&rl=1,蒋涛分析
,盈利战法深度解析：手把手教你MACD运用绝技，出手就是大牛股，早学早赚钱！$同方股份 sh600100$ $开创国际 sh600097$ $广州发展 sh600098$ $林海股份 sh600099$ 江雅凡分析的秒拍视频 ​​​,,GCNLZwKWy,600100,0,2018年10月07日 13:25,https://weibo.cn/comment/GCNLZwKWy?uid=5240737723&rl=1,江雅凡分析
,烟台32岁女教授坦白：新股最佳申购时间点，打新股26中20，珍藏 $胜利股份 sz000407$ $正平股份 sh603843$ $首航节能 sz002665$ $同方股份 sh600100$  易居悦悦北纨淑的秒拍视频 ​​​,,GCXaQoxog,600100,0,2018年10月08日 13:21,https://weibo.cn/comment/GCXaQoxog?uid=5973464240&rl=1,易居悦悦北纨淑
1,发布了头条文章：《顶级操盘手的肺腑告白：量柱是庄家的标志，散户轻松跟庄“吃肉”？》 #广州发展 sh600098[股票]# #林海股份 sh600099[股票]# #同方股份 sh600100[股票]# #明星电力 sh600101[股票]#  顶级操盘手的肺腑告白：量柱是庄家的标志，散户轻松跟庄“吃肉”？ ​​​,,GD5Lic1Mb,600100,0,2018年10月09日 11:13,https://weibo.cn/comment/GD5Lic1Mb?uid=3984159027&rl=1,古寒泽分析
54,【每周游戏】本周参赛股：㈠国投中鲁600962，㈡同方股份600100。注意：选股游戏与实战不同，只考虑进攻不考虑防守，因此不能买，谁买谁是小狗，你一买庄家就会出货套你还会累我比赛成绩，问我怎么办我也不知道，熊市我也不买。@智鹰 @田喜碧Hebe《小幸运》 小幸运 ​​​,42,DwwreBoOG,600100,186,2016-05-21 10:03:25,https://weibo.cn/comment/DwwreBoOG?uid=1282871591&rl=1,花荣
,上海17岁股坛奇才自暴：股市唯一“真”指标，从未亏过，简单易懂 $同方股份 sh600100$ $昆药集团 sh600422$ $中闽能源 sh600163$ $山煤国际 sh600546$  罗琪莲艾倌的秒拍视频 ​​​,,GCZwo9Wtr,600100,0,2018年10月08日 19:20,https://weibo.cn/comment/GCZwo9Wtr?uid=3917797518&rl=1,罗琪莲艾倌
,这是我国启动汽车缺陷产品召回制度以来，单一车企最大规模的一次召回，尽管如此，上汽集团在8日晚间公告称，“经公司估算，此次召回计划预计对公司经营业绩不产生重大影响。”10月8日，A股迎来国庆节后首个交易日。不过，上汽集团（600104.SZ）却在盘中跌停，此后跌... http://t.cn/Ehsi6MJ ​​​,,GD5kYuJlV,600104,0,2018年10月09日 10:08,https://weibo.cn/comment/GD5kYuJlV?uid=6557932613&rl=1,用户6557932613
,【上汽集团：上汽通用拟召回333万辆车辆 对公司业绩不产生重大影响】上汽集团(600104)10月8日晚间公告，日前，上汽通用向国家市场监督管理总局备案了召回计划，决定自2018年10月20日起，召回部分别克、雪佛兰及凯迪拉克品牌车辆，共计332.67万辆。本次召回引发有关新闻报道，特别是在召回成本及对公司业绩影响方面的不实报道。经公司估算，此次上汽通用(公司持有50%股权)的车辆召回计划预计对公司经营业绩不产生重大影响。$上汽集团 sh600104$,,GD5KrD6qj,600104,0,2018年10月09日 11:11,https://weibo.cn/comment/GD5KrD6qj?uid=1758613545&rl=1,雪茄金融狗
,#投资达人说#     #今日看盘#   @微博股票    $华谊兄弟 sz300027$    $上汽集团 sh600104$        最早回抽的软件和芯片等科技股大跌，越是高位的，跌的越狠风险越大，芯片股当年的中军2371北方华创都闪崩了。 ​​​,,GD5DL06nq,600104,1,2018年10月09日 10:54,https://weibo.cn/comment/GD5DL06nq?uid=6358352913&rl=1,分析师-梦琪
,#投资达人说#     #今日看盘#   @微博股票    $华谊兄弟 sz300027$    $上汽集团 sh600104$        600146商赢环球在行业中占居地位不错，而新零售方面也表现突出，建议继续耐心潜伏，上市公司有实力，后续非常有望展开一波自救反弹行情。 ​​​​,,GD5iG2rJM,600104,1,2018年10月09日 10:03,https://weibo.cn/comment/GD5iG2rJM?uid=6358352913&rl=1,分析师-梦琪
,#投资达人说#     #今日看盘#   @微博股票    $华谊兄弟 sz300027$    $上汽集团 sh600104$        目前市场最强的还是石油和煤炭板块，资源涨价得到验证，主板再度被带动，石油板块是权重中资金介入比较深的，这个看中石油就非常清楚了。 ​​​​,,GD5lFjX4r,600104,1,2018年10月09日 10:10,https://weibo.cn/comment/GD5lFjX4r?uid=6358352913&rl=1,分析师-梦琪
,#投资达人说#     #今日看盘#   @微博股票    $华谊兄弟 sz300027$    $上汽集团 sh600104$        中国石油盘中大涨5%，并创下近期新高，为指数贡献巨大力量，但靠单一力量是无法持续的，大盘冲高再度回落！ ​​​,,GD5BEqKPM,600104,1,2018年10月09日 10:49,https://weibo.cn/comment/GD5BEqKPM?uid=6358352913&rl=1,分析师-梦琪
,#投资达人说#     #今日看盘#   @微博股票    $华谊兄弟 sz300027$    $上汽集团 sh600104$         创业板冲高回落创出调整新低，上证指数靠着权重撑台面，科技股继续跳水补跌，中国软件最为明显，不过补跌是好事，强势股不补跌市场不容易到位。 ​​​​,,GD5Ii6b6n,600104,1,2018年10月09日 11:05,https://weibo.cn/comment/GD5Ii6b6n?uid=6358352913&rl=1,分析师-梦琪
,#投资达人说#     #今日看盘#   @微博股票    $华谊兄弟 sz300027$    $上汽集团 sh600104$        港口航运板块崛起，中远海能冲板，理由是近期油轮运价暴涨，这是伴随着油价的上涨而上涨。 ​​​,,GD5xrsjS8,600104,1,2018年10月09日 10:39,https://weibo.cn/comment/GD5xrsjS8?uid=6358352913&rl=1,分析师-梦琪
1,发布了头条文章：《买强势股永远是最有效的，一旦掌握，炒股轻松扭亏为盈？》 #上汽集团 sh600104[股票]# #永鼎股份 sh600105[股票]# #重庆路桥 sh600106[股票]# #美尔雅 sh600107[股票]#  买强势股永远是最有效的，一旦掌握，炒股轻松扭亏为盈？ ​​​,,GD5M45NYf,600104,0,2018年10月09日 11:15,https://weibo.cn/comment/GD5M45NYf?uid=3984159027&rl=1,古寒泽分析
,"老股民炒股19年，一旦出现""线上阴线""这个信号，缝买必涨！$国金证券 sh600109$$梦舟股份 sh600255$$大智慧 sh601519$$惠天热电 sz000692$ 江雅凡分析的秒拍视频 ​​​",,GCYBtn6fo,600109,0,2018年10月08日 17:00,https://weibo.cn/comment/GCYBtn6fo?uid=5240737723&rl=1,江雅凡分析
,中国股市买啥都赔钱?老股民教你开盘后的选股技巧只需要一招#国金证券 sh600109[股票]# #诺德股份 sh600110[股票]# #北方稀土 sh600111[股票]# 晓军财经的秒拍视频 ​​​,,GCPo37jL8,600109,0,2018年10月07日 17:32,https://weibo.cn/comment/GCPo37jL8?uid=5264674455&rl=1,晓军财经
,"""尾盘买入选股”，记住一根均线""CCI""，学会出手就是涨停 $浦东建设 sh600284$ $国金证券 sh600109$ $美亚光电 sz002690$ $银河磁体 sz300127$  玛丽sophie饭的秒拍视频 ​​​",,GD09QvXqq,600109,0,2018年10月08日 20:57,https://weibo.cn/comment/GD09QvXqq?uid=6383618601&rl=1,玛丽sophie饭
,34岁女博士倾心分享：盈利多年只买一种股票，缝买即涨，战果累累$国金证券 sh600109$$梦舟股份 sh600255$$大智慧 sh601519$$惠天热电 sz000692$ 江雅凡分析的秒拍视频 ​​​,,GCYvhv5z2,600109,0,2018年10月08日 16:45,https://weibo.cn/comment/GCYvhv5z2?uid=5240737723&rl=1,江雅凡分析
,选股技巧：选股的关键点都有什么 应该综合哪些关键点$航天电子 sh600879$ $永太科技 sz002326$ $国金证券 sh600109$$长川科技 sz300604$ $兆日科技 sz300333$ 幸福小行星Q的秒拍视频 ​​​,,GCWurFyd1,600109,0,2018年10月08日 11:37,https://weibo.cn/comment/GCWurFyd1?uid=5832162180&rl=1,幸福小行星Q
